# BUSCO version is: 5.4.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
5951at33208	Missing
585656at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4539.1.p8	139.4	145
585656at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4540.1.p8	139.4	145
585656at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4540.2.p8	139.4	145
585656at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4541.1.p7	139.4	145
585726at33208	Missing
585809at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5494.1.p1	127.4	195
586156at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7004.1.p1	115.5	115
586310at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17102.1.p1	145.3	163
586690at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4759.1.p1	144.9	109
586719at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1176.1.p3	197.6	127
587399at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1699.1.p3	69.2	97
587399at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1699.2.p3	69.2	97
587407at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5171.1.p1	141.7	163
587513at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8503.1.p1	213.4	255
587688at33208	Missing
587958at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.3219.1.p1	164.3	82
587958at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.3240.1.p1	164.3	82
589773at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.13071.1.p1	51.3	64
589901at33208	Missing
590221at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1632.1.p2	71.3	94
590221at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1632.2.p3	71.3	94
590221at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1632.3.p2	71.3	94
590221at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1633.1.p3	71.3	94
590347at33208	Missing
590416at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.15948.1.p1	208.4	174
590470at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6.1.p1	146.8	189
591316at33208	Missing
591391at33208	Missing
591498at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5631.1.p1	41.5	153
591498at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5631.2.p1	41.5	153
592087at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6707.1.p1	161.1	145
592094at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7586.1.p1	179.9	165
592759at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5434.3.p1	211.2	181
592872at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1305.1.p1	161.5	140
594172at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14349.1.p3	238.7	119
594172at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14349.2.p3	238.7	119
594271at33208	Missing
594842at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5231.1.p1	129.6	121
594937at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1251.1.p1	34.4	94
595010at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16393.1.p1	248.4	258
595316at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8512.1.p2	163.4	131
595404at33208	Missing
595858at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.14327.1.p1	273.2	297
596131at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8412.1.p1	128.8	101
596973at33208	Missing
597023at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3592.1.p2	90.3	130
597816at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1915.1.p3	112.0	143
598405at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.960.4.p1	136.9	92
598405at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.960.2.p1	136.9	92
598405at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.960.6.p1	136.7	92
598405at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.960.3.p1	126.4	85
598944at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1740.1.p1	131.9	281
598944at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1740.2.p1	121.3	282
599320at33208	Missing
600462at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7257.1.p2	105.6	185
600823at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5094.1.p1	95.3	137
601242at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10879.1.p3	115.7	112
601650at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12812.2.p2	113.0	109
601768at33208	Missing
601875at33208	Missing
601886at33208	Missing
601967at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.15917.1.p5	101.2	128
601967at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.15917.2.p5	101.2	128
601967at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.15917.3.p5	101.2	128
601967at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.15917.4.p5	101.2	128
601967at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.15917.5.p5	101.2	128
601967at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.15917.6.p4	101.2	128
602089at33208	Missing
602148at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7286.1.p1	82.9	105
602148at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7287.1.p1	82.9	105
602587at33208	Missing
603239at33208	Missing
603370at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5297.1.p3	175.9	123
603370at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5297.2.p4	175.9	123
603609at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.13967.1.p1	80.4	112
603673at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8625.1.p3	155.1	112
604211at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.18666.1.p2	126.8	161
604943at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5301.1.p3	120.2	101
605189at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.8963.1.p2	63.7	54
606048at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6328.1.p1	127.9	121
606539at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3980.1.p1	140.9	114
606748at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4782.2.p2	92.6	83
606748at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4783.1.p1	92.6	83
606776at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.17421.1.p3	42.0	77
606795at33208	Missing
606958at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4594.1.p1	107.8	108
606958at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.4593.1.p1	107.7	92
607862at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12162.1.p5	106.1	115
607862at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12163.1.p2	106.1	115
608011at33208	Missing
608074at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3951.1.p1	122.5	129
608190at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.14335.1.p1	74.6	97
608669at33208	Missing
608869at33208	Missing
608924at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1391.1.p12	144.3	118
608924at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1391.2.p1	144.3	118
609899at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7495.1.p3	91.2	113
609899at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7495.2.p3	91.2	113
609899at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7495.3.p3	91.2	113
610427at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7154.1.p1	100.1	97
610541at33208	Missing
611258at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7951.2.p1	199.3	181
611258at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7951.1.p1	199.2	181
611258at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.7951.3.p1	199.2	181
611279at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.14337.1.p3	164.2	182
611373at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16774.1.p6	108.5	93
611891at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3068.1.p1	45.6	79
612760at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8031.1.p1	123.6	82
612825at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.9413.1.p1	91.1	102
613522at33208	Missing
613580at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16991.1.p1	132.0	454
613851at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.14866.1.p1	78.6	107
614305at33208	Missing
615531at33208	Missing
615585at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14295.1.p1	91.8	82
615585at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.14295.2.p1	91.7	82
615840at33208	Missing
616120at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2549.1.p12	88.7	103
616120at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.2549.2.p11	88.7	103
616149at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10598.1.p1	69.1	79
616613at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16406.1.p2	131.4	79
616716at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.958.1.p3	160.4	121
616716at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.959.1.p3	160.4	121
617020at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1808.2.p4	189.2	184
617441at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12131.1.p1	156.7	79
617522at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.18755.1.p1	68.2	89
617667at33208	Missing
618339at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.8637.1.p1	101.5	80
618421at33208	Missing
618516at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.10229.2.p1	128.6	139
618986at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17197.1.p1	124.3	117
619250at33208	Missing
619326at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4618.1.p4	142.6	90
619415at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.989.1.p1	114.5	139
620546at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.2714.1.p1	78.3	97
620753at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7312.1.p2	96.9	130
621585at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6946.1.p4	105.0	105
621808at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.4460.1.p1	155.1	81
622156at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.9874.3.p3	120.0	118
622172at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.1571.1.p2	41.4	93
622270at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17499.1.p2	176.9	95
622270at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17500.1.p2	176.9	95
622270at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17500.2.p2	176.9	95
622461at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.1849.1.p2	118.5	104
622560at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.13389.11.p1	162.3	136
622560at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.13389.2.p1	162.3	136
622560at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.13389.8.p1	162.3	136
623138at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.15353.1.p3	51.9	90
623324at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.19036.1.p5	194.3	117
623324at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.19035.1.p1	194.0	117
623444at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.86.1.p1	132.7	160
623444at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.87.1.p1	132.7	160
623995at33208	Missing
625077at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.12594.1.p2	110.2	100
625091at33208	Missing
625769at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.15394.1.p1	119.2	91
625769at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.15395.1.p6	119.2	91
628082at33208	Missing
628231at33208	Missing
628247at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.13206.1.p1	99.2	83
629763at33208	Missing
630073at33208	Missing
631107at33208	Fragmented	STRG_ONT-RNA_minimap2_transcripts.15341.1.p4	94.1	90
631173at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.13612.1.p2	53.9	82
631173at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.13613.1.p2	53.9	82
631196at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.14907.1.p1	89.7	130
631662at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.2545.1.p2	115.0	83
631767at33208	Missing
631798at33208	Missing
631811at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1391.1.p6	88.9	141
631811at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1392.1.p4	88.9	141
631811at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.1392.2.p4	88.9	141
632234at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.16923.1.p2	171.4	102
632472at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.3646.1.p2	78.1	95
632566at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.5229.1.p1	182.7	151
633007at33208	Missing
633282at33208	Missing
633619at33208	Missing
634446at33208	Missing
634447at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5228.2.p2	121.9	89
634447at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5230.1.p1	121.9	89
636041at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17499.1.p3	89.7	91
636041at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17500.1.p3	89.7	91
636041at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17500.2.p3	89.7	91
636070at33208	Missing
636300at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.9046.1.p5	131.8	73
636423at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.6857.1.p3	31.5	78
637971at33208	Missing
638541at33208	Missing
639252at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.11981.3.p2	92.3	104
639252at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.11981.5.p1	92.3	104
639252at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.11983.1.p2	92.3	104
640187at33208	Missing
640349at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.17118.1.p3	66.6	72
641073at33208	Missing
641257at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17517.1.p2	75.2	107
641257at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17518.1.p1	75.2	107
641257at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17518.2.p2	75.2	107
641257at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.17518.3.p1	75.2	107
642323at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.7262.1.p1	56.3	56
642552at33208	Missing
642773at33208	Missing
643380at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12822.1.p3	72.9	81
643380at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.12822.2.p2	72.9	81
643883at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5786.2.p1	85.8	68
643883at33208	Duplicated	STRG_ONT-RNA_minimap2_transcripts.5786.1.p1	85.5	68
643954at33208	Missing
644034at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.9936.1.p1	65.9	50
648300at33208	Missing
649979at33208	Complete	STRG_ONT-RNA_minimap2_transcripts.14019.1.p3	91.7	98
