SeqName	ortholog_cluster_id	Gene.Name	EggNOG.Description	E.Value	Bit.Score	Best.Tax.Level	EC.Codes	n_GO	GOs	GO.Names	KEGG.KO	KEGG.Pathway	Description	Length	e.Value	GO.IDs	GO.mes	Enzyme.Codes	Enzyme.mes	InterPro.IDs	InterPro.GO.IDs	InterPro.GO.mes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Avas.s001.g874.i1	paralog_cluster_00028	CALML3	Ca2+ insensitive EF hand	1.4e-35	156	Chordata	NA	NA	NA	NA	K02183	map04014, map04015, map04016, map04020, map04022, map04024, map04070, map04114, map04218, map04261, map04270, map04371, map04626, map04713, map04720, map04722, map04728, map04740, map04744, map04745, map04750, map04910, map04912, map04915, map04916, map04921, map04922, map04924, map04925, map04970, map04971, map05010, map05031, map05034, map05133, map05152, map05167, map05200, map05214, map05418	CALM_HALOK | Calmodulin OS=Halichondria okadai OX=163232 PE=2 SV=3	153	1.1e-56	P:GO:0000086; P:GO:0001975; P:GO:0002027; P:GO:0002834; P:GO:0005513; P:GO:0007186; P:GO:0007190; P:GO:0010800; P:GO:0010801; P:GO:0010881; P:GO:0016240; P:GO:0031279; P:GO:0031954; P:GO:0032465; P:GO:0032516; P:GO:0043065; P:GO:0043388; P:GO:0050848; P:GO:0051000; P:GO:0051343; P:GO:0051412; P:GO:0060315; P:GO:0060316; P:GO:0071805; P:GO:0071902; P:GO:0090151; P:GO:0098901; P:GO:1900242; P:GO:1901339; P:GO:1901842; P:GO:1901844; P:GO:1904094; P:GO:1905913; P:GO:1990456; P:GO:2000300; F:GO:0005509; F:GO:0008179; F:GO:0010856; F:GO:0019855; F:GO:0019901; F:GO:0030235; F:GO:0031432; F:GO:0031800; F:GO:0031997; F:GO:0043539; F:GO:0043548; F:GO:0044325; F:GO:0048306; F:GO:0050998; F:GO:0072542; F:GO:0097718; C:GO:0000922; C:GO:0005576; C:GO:0005654; C:GO:0005813; C:GO:0005829; C:GO:0005876; C:GO:0008076; C:GO:0030017; C:GO:0030426; C:GO:0030672; C:GO:0031966; C:GO:0034704; C:GO:0043209; C:GO:1990722	P:G2/M transition of mitotic cell cycle; P:response to amphetamine; P:regulation of heart rate; P:regulation of response to tumor cell; P:detection of calcium ion; P:G protein-coupled receptor sigling pathway; P:activation of adenylate cyclase activity; P:positive regulation of peptidyl-threonine phosphorylation; P:negative regulation of peptidyl-threonine phosphorylation; P:regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion; P:autophagosome membrane docking; P:regulation of cyclase activity; P:positive regulation of protein autophosphorylation; P:regulation of cytokinesis; P:positive regulation of phosphoprotein phosphatase activity; P:positive regulation of apoptotic process; P:positive regulation of D binding; P:regulation of calcium-mediated sigling; P:positive regulation of nitric-oxide synthase activity; P:positive regulation of cyclic-nucleotide phosphodiesterase activity; P:response to corticosterone; P:negative regulation of ryanodine-sensitive calcium-release channel activity; P:positive regulation of ryanodine-sensitive calcium-release channel activity; P:potassium ion transmembrane transport; P:positive regulation of protein serine/threonine kise activity; P:establishment of protein localization to mitochondrial membrane; P:regulation of cardiac muscle cell action potential; P:regulation of syptic vesicle endocytosis; P:regulation of store-operated calcium channel activity; P:negative regulation of high voltage-gated calcium channel activity; P:regulation of cell communication by electrical coupling involved in cardiac conduction; P:positive regulation of autophagic cell death; P:negative regulation of calcium ion export across plasma membrane; P:mitochondrion-endoplasmic reticulum membrane tethering; P:regulation of syptic vesicle exocytosis; F:calcium ion binding; F:adenylate cyclase binding; F:adenylate cyclase activator activity; F:calcium channel inhibitor activity; F:protein kise binding; F:nitric-oxide synthase regulator activity; F:titin binding; F:type 3 metabotropic glutamate receptor binding; F:N-termil myristoylation domain binding; F:protein serine/threonine kise activator activity; F:phosphatidylinositol 3-kise binding; F:transmembrane transporter binding; F:calcium-dependent protein binding; F:nitric-oxide synthase binding; F:protein phosphatase activator activity; F:disordered domain specific binding; C:spindle pole; C:extracellular region; C:nucleoplasm; C:centrosome; C:cytosol; C:spindle microtubule; C:voltage-gated potassium channel complex; C:sarcomere; C:growth cone; C:syptic vesicle membrane; C:mitochondrial membrane; C:calcium channel complex; C:myelin sheath; C:DAPK1-calmodulin complex			IPR002048 (PFAM); IPR018247 (PROSITE_PATTERNS); IPR018247 (PROSITE_PATTERNS); IPR002048 (PROSITE_PROFILES); IPR002048 (PROSITE_PROFILES); IPR002048 (PROSITE_PROFILES); IPR002048 (PROSITE_PROFILES)	F:GO:0005509	F:calcium ion binding	1824.08537248354	1.60335804394291	0.222450868553424	7.20769513901827	5.6906856579143e-13	6.73216481986641e-11
Avas.s001.g887.i1	paralog_cluster_08423	NA	glutamic-type peptidase activity	4.2e-51	209.5	Metazoa	NA	NA	NA	NA	NA	NA	NAS39_CAEEL | Zinc metalloproteinase nas-39 OS=Caenorhabditis elegans OX=6239 GN=s-39 PE=2 SV=3	590	8.9e-17	F:GO:0005488; F:GO:0016787; C:GO:0016020	F:binding; F:hydrolase activity; C:membrane	EC:3	Hydrolases	IPR000884 (PFAM); IPR001506 (PFAM); IPR000884 (PROSITE_PROFILES); IPR000884 (PROSITE_PROFILES); IPR000884 (PROSITE_PROFILES); IPR000884 (PROSITE_PROFILES); IPR000884 (PROSITE_PROFILES); IPR001506 (PROSITE_PROFILES)	P:GO:0006508; F:GO:0004222	P:proteolysis; F:metalloendopeptidase activity	724.072374710876	3.62134106217877	0.258561446539735	14.0057271130028	1.43800387817858e-44	1.7796957227704e-41
Avas.s001.g969.i1	NA	probable collagen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	1638	NA					IPR008160 (PFAM)	no GO terms	no GO terms	10802.8657001521	7.31924353277778	0.733767179023707	9.97488541599283	1.96327930925162e-23	5.17822964041792e-21
Avas.s001.g970.i1	NA	COL3A1	Collagen alpha-1(III)	5.9e-23	117.5	Euarchontoglires	NA	28	F:GO:0005201; P:GO:0001501; P:GO:0071230; P:GO:0007507; P:GO:0007229; P:GO:0060414; P:GO:0043933; C:GO:0005576; P:GO:0048565; P:GO:0042060; P:GO:2001223; F:GO:0046332; P:GO:0050777; P:GO:0009612; P:GO:0030199; P:GO:0009314; P:GO:0007179; P:GO:0034097; P:GO:0021987; P:GO:0018149; P:GO:0043588; C:GO:0005586; F:GO:0048407; P:GO:0035025; F:GO:0005178; F:GO:0002020; P:GO:0007160; P:GO:0050768	P:response to radiation; P:negative regulation of immune response; P:cell-matrix adhesion; P:response to cytokine; F:integrin binding; P:negative regulation of neurogenesis; C:extracellular region; P:positive regulation of Rho protein signal transduction; P:peptide cross-linking; P:heart development; P:response to mechanical stimulus; P:cellular response to amino acid stimulus; C:collagen type III trimer; P:skeletal system development; F:extracellular matrix structural constituent; P:skin development; P:wound healing; P:digestive tract development; P:integrin-mediated signaling pathway; P:cerebral cortex development; P:collagen fibril organization; F:SMAD binding; F:protease binding; P:protein-containing complex organization; P:transforming growth factor beta receptor signaling pathway; F:platelet-derived growth factor binding; P:negative regulation of neuron migration; P:aorta smooth muscle tissue morphogenesis	K19720	map04611, map04926, map04933, map04974, map05146	CO5A2_MOUSE | Collagen alpha-2(V) chain OS=Mus musculus OX=10090 GN=Col5a2 PE=1 SV=1	1614	3.2e-16	P:GO:0009605; P:GO:0009628; P:GO:0030199; P:GO:0032870; P:GO:0048839; P:GO:0051216; P:GO:0060350; P:GO:0071417; P:GO:1901701; F:GO:0005515; C:GO:0005581; C:GO:0062023	P:response to exterl stimulus; P:response to abiotic stimulus; P:collagen fibril organization; P:cellular response to hormone stimulus; P:inner ear development; P:cartilage development; P:endochondral bone morphogenesis; P:cellular response to organonitrogen compound; P:cellular response to oxygen-containing compound; F:protein binding; C:collagen trimer; C:collagen-containing extracellular matrix			IPR000885 (PFAM); IPR008160 (PFAM); IPR000885 (PROSITE_PROFILES)	F:GO:0005201	F:extracellular matrix structural constituent	6787.97725504935	5.91166362343688	0.39107348329845	15.1165033578238	1.26060919941992e-51	2.66209464518538e-48
Avas.s001.g979.i1	paralog_cluster_08428	pyx	Ion transport protein	4.4e-10	74.3	Lepidoptera	NA	7	P:GO:0048060; P:GO:0070588; C:GO:0034703; P:GO:0006813; P:GO:0009408; F:GO:0005262; P:GO:0051290	F:calcium channel activity; P:protein heterotetramerization; P:potassium ion transport; P:calcium ion transmembrane transport; C:cation channel complex; P:response to heat; P:negative gravitaxis	K16772	NA	ANR28_MOUSE | Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A OS=Mus musculus OX=10090 GN=Ankrd28 PE=1 SV=1	1235	1.4e-27	P:GO:0009987; P:GO:0051179; P:GO:0065007; F:GO:0005515; C:GO:0005737; C:GO:0005886; C:GO:0043232	P:cellular process; P:localization; P:biological regulation; F:protein binding; C:cytoplasm; C:plasma membrane; C:intracellular non-membrane-bounded organelle			IPR002110 (PFAM); IPR005821 (PFAM); PS50297 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); PS50297 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES); IPR002110 (PROSITE_PROFILES)	P:GO:0006811; P:GO:0055085; F:GO:0005216; F:GO:0005515; C:GO:0016020	P:ion transport; P:transmembrane transport; F:ion channel activity; F:protein binding; C:membrane	123.097074391858	1.87434077665576	0.387302541772698	4.83947450506479	1.30182889550716e-06	5.4001840008018e-05
Avas.s001.g1102.i1	paralog_cluster_00385	NA	NA	5.1e-203	714.1	Metazoa	NA	NA	NA	NA	NA	NA	------	573	NA					IPR018247 (PROSITE_PATTERNS); IPR002048 (PROSITE_PROFILES)	F:GO:0005509	F:calcium ion binding	137.529317133821	-2.66209675291334	0.409636804252987	-6.4986757177933	8.10301125658644e-11	7.20272641476349e-09
Avas.s001.g1117.i1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	------	99	NA					no IPS match	no IPS match	no IPS match	1440.30495541603	2.72615065216118	0.439947714968771	6.19653326840141	5.77203339832836e-10	4.38048327102382e-08
Avas.s001.g1141.i1	paralog_cluster_03080	NA	transitional stage B cell differentiation	2.9e-167	595.9	Metazoa	EC:2.7.10.2	45	P:GO:0007303; P:GO:0010977; P:GO:0007268; P:GO:0007169; F:GO:0005102; P:GO:0003382; P:GO:0001764; P:GO:0043518; P:GO:0000077; F:GO:0004715; P:GO:0042127; P:GO:0046827; P:GO:0003401; P:GO:0048749; P:GO:0016199; P:GO:0010592; P:GO:0008064; P:GO:0007391; P:GO:0008360; C:GO:0005912; P:GO:0007370; P:GO:0010212; P:GO:0050832; P:GO:0007611; P:GO:0007419; P:GO:0021785; P:GO:0038083; C:GO:0045179; P:GO:0048813; P:GO:0045665; P:GO:0090087; P:GO:0045886; C:GO:0031234; P:GO:0043066; C:GO:0030424; P:GO:0050829; P:GO:0072499; P:GO:1901075; P:GO:0007283; P:GO:0045087; P:GO:0050768; P:GO:0030336; P:GO:0031647; C:GO:0005927; C:GO:0005829	P:chemical synaptic transmission; P:learning or memory; P:regulation of cell shape; C:extrinsic component of cytoplasmic side of plasma membrane; P:positive regulation of lamellipodium assembly; P:compound eye development; P:negative regulation of neurogenesis; F:signaling receptor binding; C:muscle tendon junction; C:cytosol; C:adherens junction; P:negative regulation of engulfment of apoptotic cell; P:regulation of cell population proliferation; P:dendrite morphogenesis; P:response to ionizing radiation; P:regulation of actin polymerization or depolymerization; F:non-membrane spanning protein tyrosine kinase activity; P:ventral furrow formation; P:negative regulation of synaptic assembly at neuromuscular junction; P:spermatogenesis; P:transmembrane receptor protein tyrosine kinase signaling pathway; P:cytoplasmic transport, nurse cell to oocyte; C:axon; P:peptidyl-tyrosine autophosphorylation; P:DNA damage checkpoint signaling; P:negative regulation of cell migration; P:branchiomotor neuron axon guidance; P:positive regulation of protein export from nucleus; C:apical cortex; P:negative regulation of neuron differentiation; P:axon midline choice point recognition; P:ventral cord development; P:defense response to fungus; P:dorsal closure; P:regulation of protein stability; P:negative regulation of DNA damage response, signal transduction by p53 class mediator; P:photoreceptor cell axon guidance; P:defense response to Gram-negative bacterium; P:epithelial cell morphogenesis; P:regulation of peptide transport; P:negative regulation of apoptotic process; P:innate immune response; P:axis elongation; P:neuron migration; P:negative regulation of neuron projection development	K06619	map04012, map04014, map04110, map04360, map04722, map05130, map05131, map05200, map05206, map05220, map05416	ABL1_MOUSE | Tyrosine-protein kinase ABL1 OS=Mus musculus OX=10090 GN=Abl1 PE=1 SV=3	817	6.1e-165	P:GO:0000077; P:GO:0001843; P:GO:0001922; P:GO:0002118; P:GO:0002322; P:GO:0002333; P:GO:0003382; P:GO:0006298; P:GO:0006930; P:GO:0006975; P:GO:0007229; P:GO:0007283; P:GO:0007391; P:GO:0007424; P:GO:0007435; P:GO:0007628; P:GO:0008064; P:GO:0008542; P:GO:0008630; P:GO:0010212; P:GO:0010506; P:GO:0010592; P:GO:0010863; P:GO:0016199; P:GO:0016322; P:GO:0021587; P:GO:0021785; P:GO:0022408; P:GO:0030035; P:GO:0030041; P:GO:0030336; P:GO:0030514; P:GO:0030516; P:GO:0031113; P:GO:0031223; P:GO:0032489; P:GO:0032729; P:GO:0032743; P:GO:0033690; P:GO:0034976; P:GO:0035024; P:GO:0035264; P:GO:0035640; P:GO:0035791; P:GO:0036335; P:GO:0038083; P:GO:0038096; P:GO:0038189; P:GO:0043123; P:GO:0043124; P:GO:0043518; P:GO:0043525; P:GO:0045580; P:GO:0045742; P:GO:0045874; P:GO:0045886; P:GO:0045907; P:GO:0045930; P:GO:0045931; P:GO:0045944; P:GO:0046529; P:GO:0046632; P:GO:0046827; P:GO:0048146; P:GO:0048536; P:GO:0048538; P:GO:0048668; P:GO:0048813; P:GO:0050731; P:GO:0050798; P:GO:0050829; P:GO:0050832; P:GO:0050852; P:GO:0050853; P:GO:0050885; P:GO:0051281; P:GO:0051353; P:GO:0051444; P:GO:0051496; P:GO:0051882; P:GO:0051894; P:GO:0060020; P:GO:0060074; P:GO:0060563; P:GO:0070373; P:GO:0070374; P:GO:0071103; P:GO:0071222; P:GO:0071300; P:GO:0071588; P:GO:0071901; P:GO:0090050; P:GO:0090135; P:GO:0090136; P:GO:0097062; P:GO:1900006; P:GO:1900026; P:GO:1900272; P:GO:1900275; P:GO:1901075; P:GO:1901300; P:GO:1902036; P:GO:1903055; P:GO:1903210; P:GO:1903351; P:GO:1904528; P:GO:1904531; P:GO:1905244; P:GO:1905555; P:GO:1990051; P:GO:2000096; P:GO:2000251; P:GO:2000352; P:GO:2000773; F:GO:0000287; F:GO:0000400; F:GO:0000405; F:GO:0001784; F:GO:0003713; F:GO:0003785; F:GO:0004515; F:GO:0004712; F:GO:0004715; F:GO:0005080; F:GO:0005524; F:GO:0008022; F:GO:0017124; F:GO:0019905; F:GO:0030145; F:GO:0038191; F:GO:0042169; F:GO:0046875; F:GO:0051015; F:GO:0051019; F:GO:0070064; F:GO:0070097; F:GO:1990837; C:GO:0001726; C:GO:0001891; C:GO:0005730; C:GO:0005739; C:GO:0005783; C:GO:0005829; C:GO:0005927; C:GO:0015629; C:GO:0016604; C:GO:0030027; C:GO:0030426; C:GO:0031410; C:GO:0032991; C:GO:0043025; C:GO:0043197; C:GO:0045179; C:GO:0048471; C:GO:0098978	P:D damage checkpoint sigling; P:neural tube closure; P:B-1 B cell homeostasis; P:aggressive behavior; P:B cell proliferation involved in immune response; P:transitiol one stage B cell differentiation; P:epithelial cell morphogenesis; P:mismatch repair; P:substrate-dependent cell migration, cell extension; P:D damage induced protein phosphorylation; P:integrin-mediated sigling pathway; P:spermatogenesis; P:dorsal closure; P:open tracheal system development; P:salivary gland morphogenesis; P:adult walking behavior; P:regulation of actin polymerization or depolymerization; P:visual learning; P:intrinsic apoptotic sigling pathway in response to D damage; P:response to ionizing radiation; P:regulation of autophagy; P:positive regulation of lamellipodium assembly; P:positive regulation of phospholipase C activity; P:axon midline choice point recognition; P:neuron remodeling; P:cerebellum morphogenesis; P:branchiomotor neuron axon guidance; P:negative regulation of cell-cell adhesion; P:microspike assembly; P:actin filament polymerization; P:negative regulation of cell migration; P:negative regulation of BMP sigling pathway; P:regulation of axon extension; P:regulation of microtubule polymerization; P:auditory behavior; P:regulation of Cdc42 protein sigl transduction; P:positive regulation of interferon-gamma production; P:positive regulation of interleukin-2 production; P:positive regulation of osteoblast proliferation; P:response to endoplasmic reticulum stress; P:negative regulation of Rho protein sigl transduction; P:multicellular organism growth; P:exploration behavior; P:platelet-derived growth factor receptor-beta sigling pathway; P:intestil stem cell homeostasis; P:peptidyl-tyrosine autophosphorylation; P:Fc-gamma receptor sigling pathway involved in phagocytosis; P:neuropilin sigling pathway; P:positive regulation of I-kappaB kise/NF-kappaB sigling; P:negative regulation of I-kappaB kise/NF-kappaB sigling; P:negative regulation of D damage response, sigl transduction by p53 class mediator; P:positive regulation of neuron apoptotic process; P:regulation of T cell differentiation; P:positive regulation of epidermal growth factor receptor sigling pathway; P:positive regulation of sevenless sigling pathway; P:negative regulation of syptic assembly at neuromuscular junction; P:positive regulation of vasoconstriction; P:negative regulation of mitotic cell cycle; P:positive regulation of mitotic cell cycle; P:positive regulation of transcription by R polymerase II; P:imagil disc fusion, thorax closure; P:alpha-beta T cell differentiation; P:positive regulation of protein export from nucleus; P:positive regulation of fibroblast proliferation; P:spleen development; P:thymus development; P:collateral sprouting; P:dendrite morphogenesis; P:positive regulation of peptidyl-tyrosine phosphorylation; P:activated T cell proliferation; P:defense response to Gram-negative bacterium; P:defense response to fungus; P:T cell receptor sigling pathway; P:B cell receptor sigling pathway; P:neuromuscular process controlling balance; P:positive regulation of release of sequestered calcium ion into cytosol; P:positive regulation of oxidoreductase activity; P:negative regulation of ubiquitin-protein transferase activity; P:positive regulation of stress fiber assembly; P:mitochondrial depolarization; P:positive regulation of focal adhesion assembly; P:Bergmann glial cell differentiation; P:sypse maturation; P:neuroepithelial cell differentiation; P:negative regulation of ERK1 and ERK2 cascade; P:positive regulation of ERK1 and ERK2 cascade; P:D conformation change; P:cellular response to lipopolysaccharide; P:cellular response to retinoic acid; P:hydrogen peroxide mediated sigling pathway; P:negative regulation of protein serine/threonine kise activity; P:positive regulation of cell migration involved in sprouting angiogenesis; P:actin filament branching; P:epithelial cell-cell adhesion; P:dendritic spine maintence; P:positive regulation of dendrite development; P:positive regulation of substrate adhesion-dependent cell spreading; P:negative regulation of long-term syptic potentiation; P:negative regulation of phospholipase C activity; P:negative regulation of engulfment of apoptotic cell; P:positive regulation of hydrogen peroxide-mediated programmed cell death; P:regulation of hematopoietic stem cell differentiation; P:positive regulation of extracellular matrix organization; P:glomerular visceral epithelial cell apoptotic process; P:cellular response to dopamine; P:positive regulation of microtubule binding; P:positive regulation of actin filament binding; P:regulation of modification of syptic structure; P:positive regulation of blood vessel branching; P:activation of protein kise C activity; P:positive regulation of Wnt sigling pathway, plar cell polarity pathway; P:positive regulation of actin cytoskeleton reorganization; P:negative regulation of endothelial cell apoptotic process; P:negative regulation of cellular senescence; F:magnesium ion binding; F:four-way junction D binding; F:bubble D binding; F:phosphotyrosine residue binding; F:transcription coactivator activity; F:actin monomer binding; F:nicotite-nucleotide adenylyltransferase activity; F:protein serine/threonine/tyrosine kise activity; F:non-membrane spanning protein tyrosine kise activity; F:protein kise C binding; F:ATP binding; F:protein C-terminus binding; F:SH3 domain binding; F:syntaxin binding; F:manganese ion binding; F:neuropilin binding; F:SH2 domain binding; F:ephrin receptor binding; F:actin filament binding; F:mitogen-activated protein kise binding; F:proline-rich region binding; F:delta-catenin binding; F:sequence-specific double-stranded D binding; C:ruffle; C:phagocytic cup; C:nucleolus; C:mitochondrion; C:endoplasmic reticulum; C:cytosol; C:muscle tendon junction; C:actin cytoskeleton; C:nuclear body; C:lamellipodium; C:growth cone; C:cytoplasmic vesicle; C:protein-containing complex; C:neurol cell body; C:dendritic spine; C:apical cortex; C:perinuclear region of cytoplasm; C:glutamatergic sypse	EC:2.7.12.1; EC:2.7.10.2; EC:2.7.7.18	Dual-specificity kise; Non-specific protein-tyrosine kise; Nicotite-nucleotide adenylyltransferase	IPR001452 (PFAM); IPR001245 (PFAM); IPR000980 (PFAM); IPR017441 (PROSITE_PATTERNS); IPR008266 (PROSITE_PATTERNS); IPR000719 (PROSITE_PROFILES); IPR001452 (PROSITE_PROFILES); IPR000980 (PROSITE_PROFILES)	P:GO:0006468; F:GO:0004672; F:GO:0005515; F:GO:0005524	P:protein phosphorylation; F:protein kise activity; F:protein binding; F:ATP binding	156.331777352943	1.37700133448296	0.260306026518067	5.28993259549979	1.22361445381133e-07	6.19079652433035e-06
Avas.s001.g1193.i1	paralog_cluster_03137	SLC47A1	antiporter activity	3.8e-81	309.3	Primates	NA	9	F:GO:0042910; P:GO:0015695; P:GO:1902600; C:GO:0031982; P:GO:0009410; C:GO:0005886; F:GO:0005451; P:GO:0006855; P:GO:0046618	P:xenobiotic export; P:response to xenobiotic stimulus; P:organic cation transport; P:proton transmembrane transport; C:vesicle; F:xenobiotic transmembrane transporter activity; P:xenobiotic transmembrane transport; F:monovalent cation:proton antiporter activity; C:plasma membrane	K03327	NA	S47A1_HUMAN | Multidrug and toxin extrusion protein 1 OS=Homo sapiens OX=9606 GN=SLC47A1 PE=1 SV=1	581	3.9e-81	P:GO:0015695; P:GO:0042908; P:GO:0097638; F:GO:0005515; F:GO:0015297; F:GO:0042887; F:GO:0042910; F:GO:0061459; C:GO:0016323; C:GO:0016324; C:GO:0031982	P:organic cation transport; P:xenobiotic transport; P:L-arginine import across plasma membrane; F:protein binding; F:antiporter activity; F:amide transmembrane transporter activity; F:xenobiotic transmembrane transporter activity; F:L-arginine transmembrane transporter activity; C:basolateral plasma membrane; C:apical plasma membrane; C:vesicle	EC:7	Translocases	IPR002528 (PFAM)	P:GO:0055085; F:GO:0015297; F:GO:0042910; C:GO:0016020	P:transmembrane transport; F:antiporter activity; F:xenobiotic transmembrane transporter activity; C:membrane	57.9462523717732	2.86125397178539	0.576607761240573	4.96221897122819	6.96923611996291e-07	3.02231913568957e-05
Avas.s001.g1257.i1	homolog_cluster_17499	NA	Collagenase NC10 and Endostatin	4e-05	57.4	Vertebrata	NA	NA	NA	NA	NA	NA	------	890	NA					IPR008160 (PFAM)	no GO terms	no GO terms	444.372112173517	2.52611189952838	0.471025351301299	5.36300624276273	8.18481763288039e-08	4.30997083841092e-06
Avas.s001.g1345.i1	paralog_cluster_03142	PHKG1	phosphorylase kinase activity	4e-47	195.3	Metazoa	EC:2.7.11.19	8	F:GO:0004689; P:GO:0018105; C:GO:0005964; P:GO:0048598; P:GO:0005977; P:GO:0035556; P:GO:0018107; P:GO:0006007	F:phosphorylase kinase activity; P:intracellular signal transduction; P:embryonic morphogenesis; P:glucose catabolic process; P:glycogen metabolic process; P:peptidyl-threonine phosphorylation; C:phosphorylase kinase complex; P:peptidyl-serine phosphorylation	K00871	map04020, map04910, map04922	PHKG2_RAT | Phosphorylase b kinase gamma catalytic chain, liver/testis isoform OS=Rattus norvegicus OX=10116 GN=Phkg2 PE=1 SV=1	291	3.2e-44	P:GO:0005977; P:GO:0006468; F:GO:0004689; F:GO:0005516; F:GO:0005524; F:GO:0019899; C:GO:0005829; C:GO:0005964; C:GO:0098723	P:glycogen metabolic process; P:protein phosphorylation; F:phosphorylase kise activity; F:calmodulin binding; F:ATP binding; F:enzyme binding; C:cytosol; C:phosphorylase kise complex; C:skeletal muscle myofibril	EC:2.7.11.19; EC:2.7.11.17	Phosphorylase kise; Calcium/calmodulin-dependent protein kise	IPR000719 (PFAM); IPR008271 (PROSITE_PATTERNS); IPR000719 (PROSITE_PROFILES)	P:GO:0006468; F:GO:0004672; F:GO:0005524	P:protein phosphorylation; F:protein kise activity; F:ATP binding	228.647561802224	2.20901276537231	0.355218662445977	6.21874073327514	5.01160598997963e-10	3.89525259771895e-08
Avas.s001.g1391.i1	homolog_cluster_11026	SYNGR1	synaptogyrin 1	1.9e-13	83.2	Bilateria	NA	13	C:GO:0016021; P:GO:1990830; P:GO:0006605; C:GO:0043195; P:GO:0043312; C:GO:0030672; C:GO:0035577; C:GO:0005886; P:GO:0048499; P:GO:0048169; P:GO:0015833; C:GO:0031594; P:GO:0048172	C:neuromuscular junction; P:peptide transport; C:azurophil granule membrane; C:plasma membrane; P:regulation of short-term neuronal synaptic plasticity; C:terminal bouton; P:protein targeting; P:cellular response to leukemia inhibitory factor; C:synaptic vesicle membrane; P:neutrophil degranulation; C:integral component of membrane; P:regulation of long-term neuronal synaptic plasticity; P:synaptic vesicle membrane organization	NA	NA	SNG1_RAT | Syptogyrin-1 OS=Rattus norvegicus OX=10116 GN=Syngr1 PE=1 SV=1	244	8.3e-09	P:GO:0006810; P:GO:0048168; C:GO:0016021; C:GO:0030672	P:transport; P:regulation of neurol syptic plasticity; C:integral component of membrane; C:syptic vesicle membrane			IPR008253 (PFAM); IPR008253 (PROSITE_PROFILES)	C:GO:0016020	C:membrane	178.045913762231	4.76131694416326	0.680507258476954	6.99671735290462	2.62029144880338e-12	2.82938718924816e-10
Avas.s001.g1418.i1	paralog_cluster_02141	NA	Citrate transporter	9e-93	347.8	Opisthokonta	NA	NA	NA	NA	NA	NA	LSI2_ORYSJ | Silicon efflux transporter LSI2 OS=Oryza sativa subsp. japonica OX=39947 GN=LSI2 PE=1 SV=1	539	1.3e-38	P:GO:0015700; P:GO:0055085; P:GO:0071722; F:GO:0015105; F:GO:0015446; C:GO:0005886; C:GO:0005887; C:GO:0016020; C:GO:0016021	P:arsenite transport; P:transmembrane transport; P:detoxification of arsenic-containing substance; F:arsenite transmembrane transporter activity; F:ATPase-coupled arsenite transmembrane transporter activity; C:plasma membrane; C:integral component of plasma membrane; C:membrane; C:integral component of membrane			IPR004680 (PFAM)	P:GO:0055085; C:GO:0016021	P:transmembrane transport; C:integral component of membrane	1323.45043372864	5.54939922279012	0.713015116878486	7.78300360178179	7.08226163848017e-15	1.00837617257971e-12
Avas.s001.g1468.i1	paralog_cluster_04994	FAM78A	NA	1.9e-69	269.6	Metazoa	NA	NA	NA	NA	NA	NA	FA78A_HUMAN | Protein FAM78A OS=Homo sapiens OX=9606 GN=FAM78A PE=1 SV=1	323	6.1e-52	F:GO:0005515	F:protein binding			no IPS match	no IPS match	no IPS match	270.781736726017	2.08675106814835	0.435838489359652	4.78789991956486	1.68535653558246e-06	6.76202027456016e-05
Avas.s001.g1475.i1	homolog_cluster_18217	NA	Eukaryotic-type carbonic anhydrase	1.1e-33	150.6	Testudines	EC:4.2.1.1	NA	NA	NA	K01672	map00910	CAH3_BOVIN | Carbonic anhydrase 3 OS=Bos taurus OX=9913 GN=CA3 PE=2 SV=3	275	1.7e-34	P:GO:0009987; P:GO:0050896; P:GO:0065007; F:GO:0003824; F:GO:0046872; C:GO:0110165	P:cellular process; P:response to stimulus; P:biological regulation; F:catalytic activity; F:metal ion binding; C:cellular atomical entity			IPR001148 (PFAM); IPR001148 (PROSITE_PROFILES)	no GO terms	no GO terms	140.924561040982	-1.71784115656304	0.300546685089305	-5.71572152277305	1.09239508895e-08	6.78592455062413e-07
