#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
SGL                  PF08450.12   246 O_minuta|LOD99_16154.mRNA.1 -            421   0.00014   21.6   0.0   2   3      0.13   5.9e+02   -0.2   0.0   194   223   282   311   263   316 0.85 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 O_minuta|LOD99_16154.mRNA.1 -            421   0.00014   21.6   0.0   3   3     0.039   1.7e+02    1.6   0.0   147   201   359   411   351   419 0.57 SMP-30/Gluconolactonase/LRE-like region
NHL                  PF01436.21    28 O_minuta|LOD99_16225.mRNA.1 -            407   6.9e-07   29.0   0.1   1   4   0.00016      0.37   10.9   0.0     4    26   165   188   162   189 0.95 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_16225.mRNA.1 -            407   6.9e-07   29.0   0.1   2   4    0.0018       4.1    7.6   0.0     2    28   206   231   205   231 0.90 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_16225.mRNA.1 -            407   6.9e-07   29.0   0.1   3   4     0.027        60    3.9   0.0     8    27   343   362   342   363 0.92 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_16225.mRNA.1 -            407   6.9e-07   29.0   0.1   4   4      0.41   9.3e+02    0.2   0.0     4    17   383   395   381   396 0.82 NHL repeat
DUF4221              PF13970.6    334 O_minuta|LOD99_16225.mRNA.1 -            407   0.00031   20.4   1.2   1   2       2.4   5.4e+03   -3.4   0.0    97   122   208   232   203   234 0.75 Domain of unknown function (DUF4221)
DUF4221              PF13970.6    334 O_minuta|LOD99_16225.mRNA.1 -            407   0.00031   20.4   1.2   2   2     2e-07   0.00045   19.9   0.3    30   133   262   375   238   399 0.75 Domain of unknown function (DUF4221)
Exo84_C              PF16528.5    205 O_minuta|LOD99_16225.mRNA.1 -            407    0.0019   18.1   0.6   1   2       4.1   9.2e+03   -3.8   0.1    49    73    28    52    17    65 0.58 Exocyst component 84 C-terminal
Exo84_C              PF16528.5    205 O_minuta|LOD99_16225.mRNA.1 -            407    0.0019   18.1   0.6   2   2   1.6e-06    0.0035   17.2   0.1     3    92    73   158    71   181 0.89 Exocyst component 84 C-terminal
ADIP                 PF11559.8    152 O_minuta|LOD99_16225.mRNA.1 -            407     0.014   15.4   0.4   1   1   1.7e-05     0.037   14.1   0.4    29   119    18   108     6   117 0.78 Afadin- and alpha -actinin-Binding
SGL                  PF08450.12   246 O_minuta|LOD99_16225.mRNA.1 -            407     0.025   14.2   0.1   1   2    0.0038       8.5    5.9   0.0   125   188   154   216   127   229 0.76 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 O_minuta|LOD99_16225.mRNA.1 -            407     0.025   14.2   0.1   2   2    0.0039       8.7    5.8   0.0   189   223   342   376   295   391 0.78 SMP-30/Gluconolactonase/LRE-like region
Dapper               PF15268.6    812 O_minuta|LOD99_16225.mRNA.1 -            407      0.11   11.4   1.3   1   1   7.1e-05      0.16   10.8   1.3     9    72    41   105    40   113 0.84 Dapper
Enkurin              PF13864.6     98 O_minuta|LOD99_16225.mRNA.1 -            407      0.15   12.5   2.5   1   1   0.00016      0.36   11.3   2.5    47    94    63   110    32   112 0.78 Calmodulin-binding
PRKCSH-like          PF12999.7    176 O_minuta|LOD99_16225.mRNA.1 -            407      0.21   11.4   3.0   1   2   0.00031      0.68    9.7   1.4   103   168   257   323   249   331 0.82 Glucosidase II beta subunit-like
PRKCSH-like          PF12999.7    176 O_minuta|LOD99_16225.mRNA.1 -            407      0.21   11.4   3.0   2   2      0.29   6.5e+02   -0.0   0.0    31    52   371   392   349   396 0.72 Glucosidase II beta subunit-like
NHL                  PF01436.21    28 O_minuta|LOD99_16226.mRNA.1 -            404   1.4e-05   24.9   5.8   1   6   5.7e-05      0.15   12.2   0.1     8    26   173   192   166   193 0.84 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_16226.mRNA.1 -            404   1.4e-05   24.9   5.8   2   6     0.011        28    5.0   0.0     2    19   210   226   209   234 0.85 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_16226.mRNA.1 -            404   1.4e-05   24.9   5.8   3   6       0.3   7.6e+02    0.5   0.0     2    17   249   263   249   272 0.70 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_16226.mRNA.1 -            404   1.4e-05   24.9   5.8   4   6       4.5   1.2e+04   -3.3   0.0     6    14   323   331   322   331 0.79 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_16226.mRNA.1 -            404   1.4e-05   24.9   5.8   5   6      0.11   2.8e+02    1.8   0.0     8    27   340   359   339   360 0.92 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_16226.mRNA.1 -            404   1.4e-05   24.9   5.8   6   6     0.065   1.7e+02    2.6   0.0     4    17   380   392   378   393 0.74 NHL repeat
DUF2884              PF11101.8    228 O_minuta|LOD99_16226.mRNA.1 -            404   0.00016   21.3   2.8   1   1   9.9e-08   0.00025   20.6   2.8    60   168     3   111     1   144 0.87 Protein of unknown function (DUF2884)
SGL                  PF08450.12   246 O_minuta|LOD99_16226.mRNA.1 -            404    0.0064   16.1   0.4   1   2     0.048   1.2e+02    2.1   0.0   184   219   167   203   142   225 0.78 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 O_minuta|LOD99_16226.mRNA.1 -            404    0.0064   16.1   0.4   2   2   6.8e-05      0.17   11.4   0.1   117   223   270   373   214   386 0.85 SMP-30/Gluconolactonase/LRE-like region
ComS                 PF17584.2     44 O_minuta|LOD99_16226.mRNA.1 -            404     0.096   12.2   0.0   1   1   7.1e-05      0.18   11.3   0.0    18    42   316   340   308   342 0.88 Bacillus competence protein S
ANAPC4_WD40          PF12894.7     92 O_minuta|LOD99_16226.mRNA.1 -            404      0.12   12.7   0.6   1   3      0.43   1.1e+03   -0.0   0.0    52    78    76   102    33   115 0.79 Anaphase-promoting complex subunit 4 WD40 domain
ANAPC4_WD40          PF12894.7     92 O_minuta|LOD99_16226.mRNA.1 -            404      0.12   12.7   0.6   2   3     0.002       5.1    7.5   0.0    56    81   304   329   294   342 0.86 Anaphase-promoting complex subunit 4 WD40 domain
ANAPC4_WD40          PF12894.7     92 O_minuta|LOD99_16226.mRNA.1 -            404      0.12   12.7   0.6   3   3       0.2   5.1e+02    1.1   0.0    46    79   341   373   330   386 0.79 Anaphase-promoting complex subunit 4 WD40 domain
Efg1                 PF10153.9    114 O_minuta|LOD99_16226.mRNA.1 -            404      0.42   11.0   7.3   1   1   0.00028      0.73   10.2   7.3    21    99    33   112    22   129 0.80 rRNA-processing protein Efg1
DUF4011              PF13195.6    163 O_minuta|LOD99_16226.mRNA.1 -            404       1.9    8.4   6.0   1   2     0.021        54    3.7   2.5    29    92    23   103     7   120 0.57 Protein of unknown function (DUF4011)
DUF4011              PF13195.6    163 O_minuta|LOD99_16226.mRNA.1 -            404       1.9    8.4   6.0   2   2    0.0044        11    5.9   0.1     4    41   292   329   291   379 0.81 Protein of unknown function (DUF4011)
NHL                  PF01436.21    28 O_minuta|LOD99_16239.mRNA.1 -            231    0.0061   16.5   0.0   1   2   4.9e-05      0.15   12.2   0.0     4    26   167   190   164   191 0.95 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_16239.mRNA.1 -            231    0.0061   16.5   0.0   2   2      0.12   3.7e+02    1.4   0.0     2    19   208   224   207   229 0.82 NHL repeat
DUF4618              PF15397.6    258 O_minuta|LOD99_16239.mRNA.1 -            231    0.0096   15.4   3.8   1   1     4e-06     0.012   15.1   3.8     3    95    39   132    36   155 0.87 Domain of unknown function (DUF4618)
FAM76                PF16046.5    300 O_minuta|LOD99_16239.mRNA.1 -            231     0.013   14.9   2.3   1   1   5.7e-06     0.017   14.5   2.3   226   295    45   112    14   115 0.85 FAM76 protein
ABC_tran_CTD         PF16326.5     69 O_minuta|LOD99_16239.mRNA.1 -            231      0.23   11.7   3.9   1   1    0.0043        13    6.1   3.9    13    57    61   109    49   124 0.61 ABC transporter C-terminal domain
Prefoldin_2          PF01920.20   106 O_minuta|LOD99_16239.mRNA.1 -            231      0.41   10.6   8.8   1   2   0.00097       2.9    7.9   4.0    59   101    46    88    39    90 0.89 Prefoldin subunit
Prefoldin_2          PF01920.20   106 O_minuta|LOD99_16239.mRNA.1 -            231      0.41   10.6   8.8   2   2    0.0024       7.3    6.6   0.5    70    94    87   111    83   114 0.85 Prefoldin subunit
Enkurin              PF13864.6     98 O_minuta|LOD99_16239.mRNA.1 -            231      0.52   10.8   5.4   1   1   0.00041       1.2    9.6   5.4    46    94    64   112    37   114 0.82 Calmodulin-binding
NHL                  PF01436.21    28 O_minuta|LOD99_3446.mRNA.1 -            269   2.8e-09   36.5   0.1   1   5     2e-07    0.0012   18.8   0.0     1    28    13    41    13    41 0.88 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_3446.mRNA.1 -            269   2.8e-09   36.5   0.1   2   5    0.0015         9    6.5   0.0     1    19    56    73    56    78 0.87 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_3446.mRNA.1 -            269   2.8e-09   36.5   0.1   3   5     0.037   2.2e+02    2.1   0.0     8    28   107   128   104   128 0.87 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_3446.mRNA.1 -            269   2.8e-09   36.5   0.1   4   5      0.17     1e+03    0.1   0.0    10    20   198   209   195   216 0.77 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_3446.mRNA.1 -            269   2.8e-09   36.5   0.1   5   5     0.073   4.4e+02    1.2   0.0     3    18   236   251   235   251 0.90 NHL repeat
DUF5128              PF17170.4    330 O_minuta|LOD99_3446.mRNA.1 -            269    0.0018   17.5   3.2   1   4   0.00068       4.1    6.5   0.0    87   127     2    42     1    51 0.87 6-bladed beta-propeller
DUF5128              PF17170.4    330 O_minuta|LOD99_3446.mRNA.1 -            269    0.0018   17.5   3.2   2   4    0.0031        18    4.3   1.4    59   134    22    90    19    99 0.66 6-bladed beta-propeller
DUF5128              PF17170.4    330 O_minuta|LOD99_3446.mRNA.1 -            269    0.0018   17.5   3.2   3   4    0.0023        14    4.7   0.0    55    86   105   136    96   141 0.71 6-bladed beta-propeller
DUF5128              PF17170.4    330 O_minuta|LOD99_3446.mRNA.1 -            269    0.0018   17.5   3.2   4   4     0.012        71    2.4   0.0    63    89   202   228   196   230 0.91 6-bladed beta-propeller
BpuJI_N              PF11564.8    278 O_minuta|LOD99_3446.mRNA.1 -            269      0.14   11.4   5.0   1   3     0.034     2e+02    1.0   0.0   228   257    23    52    18    58 0.89 Restriction endonuclease BpuJI - N terminal
BpuJI_N              PF11564.8    278 O_minuta|LOD99_3446.mRNA.1 -            269      0.14   11.4   5.0   2   3   0.00022       1.3    8.2   0.3   100   120    69    89    53   100 0.78 Restriction endonuclease BpuJI - N terminal
BpuJI_N              PF11564.8    278 O_minuta|LOD99_3446.mRNA.1 -            269      0.14   11.4   5.0   3   3    0.0081        48    3.0   0.1   108   176   144   219   112   229 0.80 Restriction endonuclease BpuJI - N terminal
NHL                  PF01436.21    28 O_minuta|LOD99_4689.mRNA.1 -            417   7.2e-07   28.9   0.0   1   5    0.0011       3.3    7.9   0.0     2    20   168   188   168   194 0.85 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_4689.mRNA.1 -            417   7.2e-07   28.9   0.0   2   5      0.24   7.3e+02    0.5   0.0     3    19   212   227   210   229 0.87 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_4689.mRNA.1 -            417   7.2e-07   28.9   0.0   3   5   0.00037       1.1    9.4   0.0     1    28   261   287   261   287 0.94 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_4689.mRNA.1 -            417   7.2e-07   28.9   0.0   4   5      0.21   6.2e+02    0.7   0.0    12    27   356   371   351   372 0.82 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_4689.mRNA.1 -            417   7.2e-07   28.9   0.0   5   5     0.058   1.7e+02    2.5   0.0     6    16   394   404   391   404 0.88 NHL repeat
DUF5128              PF17170.4    330 O_minuta|LOD99_4689.mRNA.1 -            417    0.0062   15.7   0.7   1   2   2.5e-05     0.076   12.2   0.0    55   135   213   295   207   303 0.85 6-bladed beta-propeller
DUF5128              PF17170.4    330 O_minuta|LOD99_4689.mRNA.1 -            417    0.0062   15.7   0.7   2   2     0.046   1.4e+02    1.5   0.2    61    89   355   383   311   385 0.81 6-bladed beta-propeller
YojJ                 PF10372.9     69 O_minuta|LOD99_4689.mRNA.1 -            417    0.0069   16.5   0.7   1   2   8.6e-05      0.26   11.4   0.2    19    52    22    55    13    73 0.88 Bacterial membrane-spanning protein N-terminus
YojJ                 PF10372.9     69 O_minuta|LOD99_4689.mRNA.1 -            417    0.0069   16.5   0.7   2   2     0.041   1.2e+02    2.8   0.0    10    49    86   125    80   134 0.80 Bacterial membrane-spanning protein N-terminus
Seryl_tRNA_N         PF02403.22   108 O_minuta|LOD99_4689.mRNA.1 -            417     0.024   14.9   3.2   1   1   1.6e-05     0.048   13.9   3.2    21    86    21    84    14   108 0.79 Seryl-tRNA synthetase N-terminal domain
BRE1                 PF08647.11    95 O_minuta|LOD99_4689.mRNA.1 -            417     0.055   13.6   1.8   1   1   3.7e-05      0.11   12.6   1.8     1    38    42    79    42    93 0.80 BRE1 E3 ubiquitin ligase
Fzo_mitofusin        PF04799.13   161 O_minuta|LOD99_4689.mRNA.1 -            417      0.63    9.6   2.3   1   2    0.0005       1.5    8.4   0.9    93   144    18    70     7    84 0.84 fzo-like conserved region
Fzo_mitofusin        PF04799.13   161 O_minuta|LOD99_4689.mRNA.1 -            417      0.63    9.6   2.3   2   2      0.17   5.1e+02    0.1   0.0    99   155    90   155    73   158 0.61 fzo-like conserved region
NHL                  PF01436.21    28 O_minuta|LOD99_8303.mRNA.1 -            537   6.9e-16   57.4   3.3   1   5       2.5   5.6e+03   -2.3   0.0     4    21    19    36    16    39 0.66 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_8303.mRNA.1 -            537   6.9e-16   57.4   3.3   2   5   1.8e-09     4e-06   26.6   0.1     3    28    65    90    63    90 0.95 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_8303.mRNA.1 -            537   6.9e-16   57.4   3.3   3   5     0.032        71    3.7   0.1     1    20   105   124   105   131 0.78 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_8303.mRNA.1 -            537   6.9e-16   57.4   3.3   4   5   1.3e-08   2.8e-05   23.9   0.1     1    28   152   179   152   179 0.97 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_8303.mRNA.1 -            537   6.9e-16   57.4   3.3   5   5       0.8   1.8e+03   -0.7   0.0     6    22   235   252   234   253 0.77 NHL repeat
AAA_28               PF13521.6    163 O_minuta|LOD99_8303.mRNA.1 -            537   1.4e-14   54.6   0.1   1   1   1.1e-17   2.4e-14   53.9   0.1    57   161   226   344   208   346 0.87 AAA domain
DUF5128              PF17170.4    330 O_minuta|LOD99_8303.mRNA.1 -            537   1.2e-05   24.7   1.3   1   3      0.19   4.2e+02   -0.2   0.4    53    80    17    44    14    49 0.84 6-bladed beta-propeller
DUF5128              PF17170.4    330 O_minuta|LOD99_8303.mRNA.1 -            537   1.2e-05   24.7   1.3   2   3   0.00024      0.53    9.4   0.0    54    96   107   149    99   158 0.89 6-bladed beta-propeller
DUF5128              PF17170.4    330 O_minuta|LOD99_8303.mRNA.1 -            537   1.2e-05   24.7   1.3   3   3   4.1e-05     0.092   11.9   0.1    50    93   150   194   147   202 0.81 6-bladed beta-propeller
TolB_like            PF15869.5    295 O_minuta|LOD99_8303.mRNA.1 -            537   0.00019   20.7   0.3   1   2      0.12   2.6e+02    0.6   0.1   121   164    25    67    12    97 0.74 TolB-like 6-blade propeller-like
TolB_like            PF15869.5    295 O_minuta|LOD99_8303.mRNA.1 -            537   0.00019   20.7   0.3   2   2   7.9e-07    0.0018   17.6   0.0    17    78   104   163    87   189 0.78 TolB-like 6-blade propeller-like
DUF4934              PF16288.5    102 O_minuta|LOD99_8303.mRNA.1 -            537   0.00033   20.5   0.9   1   2    0.0035         8    6.5   0.0    28    68   110   151   106   161 0.89 Domain of unknown function (DUF4934)
DUF4934              PF16288.5    102 O_minuta|LOD99_8303.mRNA.1 -            537   0.00033   20.5   0.9   2   2   8.3e-05      0.19   11.7   0.3    32    68   163   199   150   205 0.82 Domain of unknown function (DUF4934)
SGL                  PF08450.12   246 O_minuta|LOD99_8303.mRNA.1 -            537    0.0029   17.2   0.0   1   2   0.00026      0.58    9.7   0.0   151   211    32    91    22    93 0.78 SMP-30/Gluconolactonase/LRE-like region
SGL                  PF08450.12   246 O_minuta|LOD99_8303.mRNA.1 -            537    0.0029   17.2   0.0   2   2    0.0076        17    4.9   0.0   189   221   158   190   116   197 0.89 SMP-30/Gluconolactonase/LRE-like region
bZIP_Maf             PF03131.17    92 O_minuta|LOD99_8303.mRNA.1 -            537     0.009   16.5   0.2   1   1   9.2e-06     0.021   15.4   0.2    27    76   406   454   388   457 0.85 bZIP Maf transcription factor
DUF61                PF01886.16   127 O_minuta|LOD99_8303.mRNA.1 -            537      0.12   12.4   0.0   1   1   0.00017      0.38   10.8   0.0    38   112    37   111    26   114 0.82 Protein of unknown function DUF61
SH2                  PF00017.24    77 O_minuta|LOD99_8327.mRNA.1 -           1260   1.6e-13   50.5   0.7   1   2         1   3.1e+03   -1.6   0.1    29    68  1033  1070  1030  1073 0.68 SH2 domain
SH2                  PF00017.24    77 O_minuta|LOD99_8327.mRNA.1 -           1260   1.6e-13   50.5   0.7   2   2   1.7e-16   5.2e-13   48.9   0.1     2    77  1158  1233  1158  1233 0.91 SH2 domain
NHL                  PF01436.21    28 O_minuta|LOD99_8327.mRNA.1 -           1260   2.7e-11   42.9   4.0   1   5    0.0003      0.89    9.7   0.0     1    27   334   361   334   362 0.93 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_8327.mRNA.1 -           1260   2.7e-11   42.9   4.0   2   5   0.00082       2.4    8.3   0.0     2    27   379   403   378   404 0.80 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_8327.mRNA.1 -           1260   2.7e-11   42.9   4.0   3   5   1.5e-06    0.0046   16.9   0.2     1    28   423   450   423   450 0.88 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_8327.mRNA.1 -           1260   2.7e-11   42.9   4.0   4   5      0.14   4.3e+02    1.2   0.0     1    25   465   488   465   489 0.84 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_8327.mRNA.1 -           1260   2.7e-11   42.9   4.0   5   5     0.069   2.1e+02    2.3   0.5    13    28   522   537   514   537 0.90 NHL repeat
SH3_9                PF14604.6     49 O_minuta|LOD99_8327.mRNA.1 -           1260   3.4e-07   30.0   0.0   1   2   4.7e-06     0.014   15.2   0.0     5    48   569   612   565   613 0.88 Variant SH3 domain
SH3_9                PF14604.6     49 O_minuta|LOD99_8327.mRNA.1 -           1260   3.4e-07   30.0   0.0   2   2   4.3e-05      0.13   12.1   0.0     8    36   881   909   875   917 0.82 Variant SH3 domain
SH3_1                PF00018.28    48 O_minuta|LOD99_8327.mRNA.1 -           1260   1.8e-05   24.3   0.8   1   2   0.00071       2.1    8.0   0.0    14    39   577   602   568   609 0.84 SH3 domain
SH3_1                PF00018.28    48 O_minuta|LOD99_8327.mRNA.1 -           1260   1.8e-05   24.3   0.8   2   2   9.8e-06     0.029   14.0   0.2    14    36   886   908   880   914 0.84 SH3 domain
DUF5128              PF17170.4    330 O_minuta|LOD99_8327.mRNA.1 -           1260   0.00028   20.1   4.5   1   4   5.3e-07    0.0016   17.7   0.1    85   133   321   369   314   376 0.86 6-bladed beta-propeller
DUF5128              PF17170.4    330 O_minuta|LOD99_8327.mRNA.1 -           1260   0.00028   20.1   4.5   2   4      0.25   7.5e+02   -1.0   0.0    58    79   384   405   375   408 0.85 6-bladed beta-propeller
DUF5128              PF17170.4    330 O_minuta|LOD99_8327.mRNA.1 -           1260   0.00028   20.1   4.5   3   4      0.11   3.2e+02    0.3   0.3    52    92   465   505   460   541 0.78 6-bladed beta-propeller
DUF5128              PF17170.4    330 O_minuta|LOD99_8327.mRNA.1 -           1260   0.00028   20.1   4.5   4   4      0.18   5.2e+02   -0.5   0.1    63    91   522   550   511   577 0.88 6-bladed beta-propeller
SH3_2                PF07653.17    57 O_minuta|LOD99_8327.mRNA.1 -           1260   0.00096   18.8   0.2   1   2    0.0033        10    5.9   0.0     2    52   563   610   562   615 0.84 Variant SH3 domain
SH3_2                PF07653.17    57 O_minuta|LOD99_8327.mRNA.1 -           1260   0.00096   18.8   0.2   2   2   0.00018      0.53   10.0   0.0     3    40   873   907   843   913 0.85 Variant SH3 domain
NHL                  PF01436.21    28 O_minuta|LOD99_8483.mRNA.1 -            272   4.9e-09   35.8   4.0   1   4   1.9e-06     0.017   15.2   0.0     1    22    31    55    31    59 0.83 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_8483.mRNA.1 -            272   4.9e-09   35.8   4.0   2   4    0.0032        29    5.0   0.0     6    28   119   140   116   140 0.87 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_8483.mRNA.1 -            272   4.9e-09   35.8   4.0   3   4     0.007        63    3.9   0.1     8    23   208   223   207   223 0.88 NHL repeat
NHL                  PF01436.21    28 O_minuta|LOD99_8483.mRNA.1 -            272   4.9e-09   35.8   4.0   4   4     9e-05       0.8    9.9   0.1     4    17   247   260   246   261 0.94 NHL repeat
Lactonase            PF10282.9    344 O_minuta|LOD99_8483.mRNA.1 -            272       0.1   11.8   0.0   1   3   0.00019       1.7    7.8   0.0   291   322    32    63    14    73 0.85 Lactonase, 7-bladed beta-propeller
Lactonase            PF10282.9    344 O_minuta|LOD99_8483.mRNA.1 -            272       0.1   11.8   0.0   2   3      0.16   1.4e+03   -1.8   0.0   252   272   121   141   105   154 0.68 Lactonase, 7-bladed beta-propeller
Lactonase            PF10282.9    344 O_minuta|LOD99_8483.mRNA.1 -            272       0.1   11.8   0.0   3   3     0.031   2.8e+02    0.5   0.0   276   307   230   261   212   271 0.79 Lactonase, 7-bladed beta-propeller
#
# Program:         hmmscan
# Version:         3.3.2 (Nov 2020)
# Pipeline mode:   SCAN
# Query file:      avas_s022_tandem_cluster_4.fasta
# Target file:     /home/wrf/db/Pfam-A.hmm
# Option settings: hmmscan --domtblout avas_s022_tandem_cluster_4.pfam.tab --cpu 1 /home/wrf/db/Pfam-A.hmm avas_s022_tandem_cluster_4.fasta 
# Current dir:     /mnt/data/project/genomes/aphrocallistes_vastus_PORI/Aphrocallistes_vastus_genome/synteny/vs_oopsacas
# Date:            Mon Dec 12 19:54:03 2022
# [ok]
